shipment_id,sale_id,origin_store_id,destination_address,transport_mode,carrier,departure_date,arrival_date,status,distance,cost
796,878,6,"клх Бийск, пр. Заливный, д. 923 стр. 5, 601765",Морской,ТрансЛогистик,2023-10-04 13:12:00,2023-10-07 13:12:00,Доставлено,140,266.79
797,879,9,"п. Ельня, пр. Лесхозный, д. 17, 645602",Грузовик,ТрансЛогистик,2023-04-07 07:00:00,2023-04-08 06:00:00,Доставлено,214,162.67
798,880,7,"п. Наро-Фоминск, алл. Ильича, д. 722 стр. 835, 961097",Авиа,ЭкспрессДоставка,2023-06-17 09:17:00,2023-06-17 14:17:00,Доставлено,210,143.25
799,881,6,"клх Екатеринбург, ул. Ленина, д. 94, 313496",Грузовик,ЛогистикПро,2023-10-10 01:00:00,2023-10-10 16:00:00,Доставлено,63,101.36
800,882,9,"клх Новомичуринск, ш. Петровское, д. 32 к. 63, 835303",Авиа,ТрансЛогистик,2023-08-02 20:10:00,2023-08-02 22:10:00,Доставлено,795,401.12
801,883,2,"к. Улан-Удэ, наб. Славянская, д. 41, 309271",Морской,ЛогистикПро,2023-01-31 18:25:00,2023-02-01 01:25:00,Доставлено,827,1606.6
802,885,4,"к. Махачкала, ш. Чайковского, д. 8/4 стр. 30, 879578",ЖД,ТрансЛогистик,2023-04-27 09:54:00,2023-04-28 02:54:00,Доставлено,740,1038.96
803,886,3,"п. Зеленоград, алл. Дзержинского, д. 6, 563000",Авиа,ЭкспрессДоставка,2023-09-15 00:57:00,2023-09-17 20:57:00,Доставлено,260,425.8
804,887,7,"клх Южноуральск, пер. Кирова, д. 9/3 стр. 6/9, 364348",ЖД,ТрансЛогистик,2023-04-20 17:26:00,2023-04-20 21:26:00,Доставлено,477,276.73
805,889,9,"клх Кош-Агач, пр. Краснопартизанский, д. 45, 778888",ЖД,ЛогистикПро,2023-04-01 16:29:00,2023-04-03 10:29:00,Доставлено,727,871.89
806,890,9,"к. Нягань, пр. Специалистов, д. 9/5 к. 5, 461668",Морской,ЭкспрессДоставка,2023-08-11 22:19:00,2023-08-13 23:19:00,Доставлено,511,531.92
807,891,9,"г. Эльбрус, пр. Олимпийский, д. 970, 939155",Морской,ТрансЛогистик,2023-02-08 10:09:00,2023-02-10 13:09:00,Доставлено,246,394.07
808,892,1,"п. Губаха, пер. Свердлова, д. 87 к. 2/7, 056530",Авиа,ТрансЛогистик,2023-04-13 10:45:00,2023-04-14 19:45:00,Доставлено,935,1119.56
809,893,8,"клх Вуктыл, ул. Снежная, д. 4/8, 937610",Грузовик,ТрансЛогистик,2023-02-21 02:34:00,2023-02-21 11:34:00,Доставлено,374,536.77
810,895,5,"г. Моршанск, наб. Белорусская, д. 75, 837667",Грузовик,ЭкспрессДоставка,2023-09-28 19:20:00,2023-10-01 16:20:00,Доставлено,799,1017.55
811,896,4,"с. Муром, пер. Сосновый, д. 2/7 стр. 77, 401998",Грузовик,ЛогистикПро,2023-09-04 18:24:00,2023-09-06 18:24:00,Доставлено,820,647.74
812,898,1,"п. Саянск, пр. Безымянный, д. 323, 341435",Морской,ЭкспрессДоставка,2023-01-05 01:57:00,2023-01-05 22:57:00,Доставлено,900,1634.0
813,899,6,"п. Мелеуз, ул. Коллективная, д. 6/6, 403113",Морской,ЛогистикПро,2023-12-01 13:15:00,2023-12-04 08:15:00,Доставлено,715,916.99
814,900,10,"п. Таштагол, пер. Заливный, д. 5/3 стр. 8, 489396",Авиа,ЛогистикПро,2023-08-28 23:28:00,2023-08-30 18:28:00,Доставлено,771,1447.89
815,901,9,"ст. Черемхово, пр. Макарова, д. 7/7 стр. 8/9, 530559",Морской,ТрансЛогистик,2023-08-24 20:44:00,2023-08-25 13:44:00,Доставлено,206,196.88
816,903,10,"к. Балашиха, ул. Толстого, д. 585 к. 37, 667980",Морской,ТрансЛогистик,2023-10-06 02:19:00,2023-10-08 04:19:00,Доставлено,884,550.85
817,904,2,"к. Уфа, бул. 50 лет ВЛКСМ, д. 8/4, 448104",Грузовик,ТрансЛогистик,2023-04-03 00:43:00,2023-04-05 20:43:00,Доставлено,919,625.01
818,905,2,"п. Тобольск, алл. Целинная, д. 4/6 к. 347, 264735",Морской,ЭкспрессДоставка,2023-12-26 14:24:00,2023-12-28 05:24:00,Доставлено,151,207.99
819,906,2,"п. Нижнеудинск, бул. Троицкий, д. 354, 190492",Авиа,ТрансЛогистик,2023-10-01 14:48:00,2023-10-02 05:48:00,Доставлено,520,758.93
820,907,8,"с. Кулу, бул. Рылеева, д. 40, 641824",Грузовик,ТрансЛогистик,2023-10-22 04:08:00,2023-10-24 08:08:00,Доставлено,275,453.65
821,908,10,"с. Уварово, ул. Попова, д. 5 стр. 849, 323607",Морской,ЛогистикПро,2023-04-15 10:39:00,2023-04-18 07:39:00,Доставлено,461,695.16
822,909,8,"ст. Ухта, пр. Смоленский, д. 829 к. 8/5, 631444",Авиа,ЭкспрессДоставка,2023-06-25 15:14:00,2023-06-25 16:14:00,Доставлено,629,1248.24
823,911,1,"с. Гусь-Хрустальный, ул. Краснопартизанская, д. 174, 808247",Авиа,ТрансЛогистик,2023-06-02 05:37:00,2023-06-02 18:37:00,Доставлено,899,451.48
824,912,8,"ст. Переславль-Залесский, ул. Заводская, д. 1 стр. 8/8, 166279",Морской,ЛогистикПро,2023-08-16 11:40:00,2023-08-19 07:40:00,Доставлено,269,328.21
825,913,9,"п. Можга, наб. Речная, д. 5/1 к. 26, 560135",Авиа,ЭкспрессДоставка,2023-11-13 17:27:00,2023-11-14 09:27:00,Доставлено,880,1679.7
826,914,5,"п. Энгельс, ул. Некрасова, д. 6, 509793",ЖД,ЛогистикПро,2023-02-02 19:36:00,2023-02-02 21:36:00,Доставлено,642,795.51
827,915,1,"к. Верхнее Пенжино, наб. Южная, д. 2/5, 510147",Грузовик,ТрансЛогистик,2023-09-06 02:35:00,2023-09-08 01:35:00,Доставлено,41,30.68
828,916,6,"к. Сорочинск, ул. Ермака, д. 9 стр. 9/4, 270538",ЖД,ЛогистикПро,2023-06-07 23:43:00,2023-06-08 07:43:00,Доставлено,196,332.63
829,917,6,"к. Жуковский, пр. Высокий, д. 722 к. 1/9, 895304",Морской,ТрансЛогистик,2023-10-14 16:43:00,2023-10-15 01:43:00,Доставлено,309,417.66
830,920,5,"п. Байкальск, наб. Овражная, д. 457 к. 8/5, 943462",Морской,ТрансЛогистик,2023-07-30 15:15:00,2023-07-30 17:15:00,Доставлено,847,1163.15
831,921,8,"д. Ржев, бул. Трудовой, д. 372, 606581",Авиа,ЛогистикПро,2023-09-24 01:21:00,2023-09-25 12:21:00,Доставлено,779,1020.54
832,922,5,"к. Видное, пр. Энергетиков, д. 91 стр. 16, 266089",Авиа,ЭкспрессДоставка,2023-10-25 22:51:00,2023-10-26 12:51:00,Доставлено,673,1310.64
833,923,7,"п. Терней, пер. Льва Толстого, д. 303 к. 11, 480694",Грузовик,ЭкспрессДоставка,2023-07-14 11:49:00,2023-07-17 04:49:00,Доставлено,676,754.26
834,924,2,"ст. Аргаяш, бул. Деповский, д. 41, 397895",ЖД,ЛогистикПро,2023-05-16 14:20:00,2023-05-18 18:20:00,Доставлено,596,972.51
835,925,5,"к. Усть-Илимск, ул. Маяковского, д. 8, 990315",Грузовик,ТрансЛогистик,2023-12-06 23:32:00,2023-12-09 20:32:00,Доставлено,187,245.32
836,927,3,"ст. Карталы, бул. Камский, д. 640 стр. 138, 699139",ЖД,ЭкспрессДоставка,2023-07-24 09:29:00,2023-07-25 01:29:00,Доставлено,649,712.31
837,928,8,"клх Тосно, ш. Социалистическое, д. 6 стр. 867, 583527",Авиа,ЛогистикПро,2023-07-24 12:35:00,2023-07-27 03:35:00,Доставлено,20,37.8
838,929,10,"ст. Бодайбо, пер. Ростовский, д. 727 к. 88, 438184",Морской,ЛогистикПро,2023-01-10 22:11:00,2023-01-11 20:11:00,Доставлено,631,810.87
839,930,1,"ст. Магнитогорск, бул. Гастелло, д. 47 стр. 3, 897880",ЖД,ЛогистикПро,2023-07-03 17:06:00,2023-07-04 07:06:00,Доставлено,422,802.64
840,931,4,"д. Апшеронск, ш. Сосновое, д. 6, 719142",Морской,ТрансЛогистик,2023-10-12 19:36:00,2023-10-13 21:36:00,Доставлено,998,1701.56
841,932,8,"п. Озеры, ул. Тракторная, д. 32 стр. 413, 114117",Морской,ЛогистикПро,2023-12-07 02:21:00,2023-12-09 13:21:00,Доставлено,189,218.47
842,933,4,"п. Енисейск, ул. Минина, д. 98 стр. 1/9, 271063",Авиа,ЭкспрессДоставка,2023-12-08 21:35:00,2023-12-09 06:35:00,Доставлено,426,300.25
843,934,2,"г. Тавда, пр. Байкальский, д. 9/8, 350702",Грузовик,ЭкспрессДоставка,2023-05-16 03:06:00,2023-05-18 01:06:00,Доставлено,496,933.59
844,935,3,"с. Новый Оскол, ш. Крупской, д. 53 к. 253, 612540",Грузовик,ТрансЛогистик,2023-08-01 10:00:00,2023-08-03 10:00:00,Доставлено,823,1564.46
845,936,9,"п. Оренбург, пр. Вольный, д. 4/5 стр. 5/2, 347078",ЖД,ЛогистикПро,2023-07-09 02:03:00,2023-07-10 14:03:00,Доставлено,52,82.92
846,937,5,"ст. Галич, бул. Парковый, д. 752 стр. 7, 135131",ЖД,ТрансЛогистик,2023-01-24 22:22:00,2023-01-25 09:22:00,Доставлено,937,1300.8
847,938,2,"г. Эльтон, ш. Мельничное, д. 5 стр. 67, 392832",Морской,ЛогистикПро,2023-02-22 19:56:00,2023-02-23 15:56:00,Доставлено,924,1044.45
848,939,8,"к. Приморско-Ахтарск, бул. Тургенева, д. 3, 729557",Морской,ЭкспрессДоставка,2023-11-27 11:01:00,2023-11-28 02:01:00,Доставлено,379,466.23
849,940,4,"д. Рославль, бул. Докучаева, д. 5/3 к. 616, 076086",ЖД,ЛогистикПро,2023-05-30 04:35:00,2023-05-31 07:35:00,Доставлено,450,457.47
850,941,1,"к. Мытищи, алл. Тельмана, д. 1/8 к. 39, 675953",Авиа,ЭкспрессДоставка,2023-08-13 22:42:00,2023-08-15 13:42:00,Доставлено,214,425.1
851,943,10,"клх Тайшет, ул. Солнечная, д. 9 стр. 1/4, 217199",Авиа,ЛогистикПро,2023-01-10 23:07:00,2023-01-11 02:07:00,Доставлено,44,48.56
852,944,2,"г. Соликамск, ул. Минская, д. 9 стр. 5/1, 314464",ЖД,ЭкспрессДоставка,2023-03-24 14:56:00,2023-03-26 10:56:00,Доставлено,854,1076.1
853,945,1,"д. Шали, бул. Никитина, д. 30 стр. 34, 060664",Грузовик,ЛогистикПро,2023-02-27 21:48:00,2023-03-01 13:48:00,Доставлено,946,1810.61
854,946,2,"клх Дивногорск, наб. Воронежская, д. 9/2 к. 645, 002006",Морской,ЛогистикПро,2023-07-11 03:07:00,2023-07-11 22:07:00,Доставлено,306,247.33
855,947,5,"ст. Тюмень, ш. Энгельса, д. 71 к. 576, 102094",Грузовик,ТрансЛогистик,2023-05-19 13:19:00,2023-05-21 11:19:00,Доставлено,711,1368.16
856,948,10,"к. Калач, алл. Звездная, д. 17, 717789",Грузовик,ЛогистикПро,2023-11-04 23:02:00,2023-11-05 20:02:00,Доставлено,175,215.61
857,949,10,"к. Астрахань, пр. Весенний, д. 769 стр. 578, 467026",Морской,ЭкспрессДоставка,2023-05-21 22:21:00,2023-05-22 20:21:00,Доставлено,934,535.25
858,950,10,"г. Анива, ул. Смоленская, д. 345 стр. 596, 638627",Грузовик,ТрансЛогистик,2023-07-11 07:19:00,2023-07-11 19:19:00,Доставлено,61,61.78
859,951,4,"клх Стрежевой, наб. Калужская, д. 7/1, 923783",Авиа,ЭкспрессДоставка,2023-03-14 05:07:00,2023-03-16 09:07:00,Доставлено,899,809.05
860,952,2,"клх Зеленоград, ш. Кузнечное, д. 9 к. 746, 177934",Авиа,ТрансЛогистик,2023-11-09 21:27:00,2023-11-11 17:27:00,Доставлено,77,90.25
861,953,3,"клх Норильск, ул. Спортивная, д. 5 стр. 6/7, 539781",ЖД,ЭкспрессДоставка,2023-06-11 16:49:00,2023-06-11 20:49:00,Доставлено,678,529.26
862,955,6,"г. Кыштым, бул. Космодемьянской, д. 4 стр. 7, 527053",ЖД,ТрансЛогистик,2023-05-01 07:59:00,2023-05-01 23:59:00,Доставлено,403,548.82
863,957,4,"г. Ачхой Мартан, наб. Республиканская, д. 4/1 к. 107, 492096",ЖД,ТрансЛогистик,2023-07-19 14:34:00,2023-07-20 15:34:00,Доставлено,581,439.41
864,958,5,"д. Одинцово, пр. Луговой, д. 578, 132874",Грузовик,ЭкспрессДоставка,2023-07-10 21:14:00,2023-07-11 18:14:00,Доставлено,873,798.74
865,959,9,"п. Завьялиха, алл. Свободы, д. 73 стр. 25, 993848",Морской,ЛогистикПро,2023-06-17 06:06:00,2023-06-18 00:06:00,Доставлено,109,139.27
866,963,3,"с. Томпа, бул. Зеленый, д. 606 стр. 9/8, 362964",Авиа,ЭкспрессДоставка,2023-01-03 01:15:00,2023-01-05 15:15:00,Доставлено,6,4.58
867,964,4,"ст. Новороссийск, алл. Школьная, д. 13 к. 9, 651729",Грузовик,ЭкспрессДоставка,2023-12-04 08:05:00,2023-12-06 15:05:00,Доставлено,206,373.41
868,965,5,"к. Старый Оскол, наб. Шевченко, д. 507 к. 3/6, 758743",ЖД,ТрансЛогистик,2023-05-02 22:09:00,2023-05-03 13:09:00,Доставлено,693,788.94
869,966,9,"клх Южно-Сахалинск, пр. Кольцова, д. 833 к. 70, 536925",Авиа,ТрансЛогистик,2023-03-22 18:49:00,2023-03-24 18:49:00,Доставлено,173,294.16
870,967,8,"с. Середниково, ул. Дружбы, д. 4 к. 39, 323905",ЖД,ЭкспрессДоставка,2023-11-13 12:35:00,2023-11-15 15:35:00,Доставлено,662,429.63
871,968,1,"п. Рыльск, алл. Ермака, д. 49 стр. 310, 861290",ЖД,ТрансЛогистик,2023-10-11 15:10:00,2023-10-12 13:10:00,Доставлено,726,861.42
872,969,9,"с. Хасан, алл. Локомотивная, д. 32 к. 49, 215699",Авиа,ЭкспрессДоставка,2023-03-30 00:53:00,2023-03-31 20:53:00,Доставлено,37,27.52
873,970,8,"к. Ямбург, пер. Энтузиастов, д. 855 к. 184, 012762",Морской,ЛогистикПро,2023-12-31 11:06:00,2024-01-02 11:06:00,Доставлено,586,709.35
874,971,10,"д. Амурск, пер. Мая 1, д. 288 стр. 4, 663011",ЖД,ТрансЛогистик,2023-09-15 14:31:00,2023-09-17 03:31:00,Доставлено,208,294.9
