customer_id,customer_name,customer_type,segment,city,region
1414,НПО «Крюкова-Максимова»,Юридическое лицо,B2C,Казань,Приволжский
1415,Андреева Алла Павловна,Физическое лицо,B2B,Екатеринбург,Уральский
1416,Юрий Федотович Тимофеев,Физическое лицо,B2C,Калининград,Северо-Западный
1417,Нифонт Феодосьевич Агафонов,Физическое лицо,B2C,Калининград,Северо-Западный
1418,Моисеева Ия Дмитриевна,Физическое лицо,B2C,Москва,Центральный
1419,Маргарита Наумовна Сысоева,Физическое лицо,B2C,Новосибирск,Сибирский
1420,Виноградов Самуил Егорович,Физическое лицо,B2C,Москва,Центральный
1421,"РАО «Дорофеева, Елисеев и Смирнова»",Юридическое лицо,B2C,Казань,Приволжский
1422,ООО «Бурова-Лазарева»,Юридическое лицо,B2C,Владивосток,Дальневосточный
1423,Антонина Альбертовна Ефремова,Физическое лицо,B2C,Владивосток,Дальневосточный
1424,Носков Ярополк Изотович,Физическое лицо,B2C,Нижний Новгород,Центральный
1425,АО «Родионов»,Юридическое лицо,B2C,Новосибирск,Сибирский
1426,СДС Азот,Юридическое лицо,B2C,Нижний Новгород,Центральный
1427,Елена Леоновна Исакова,Физическое лицо,B2B,Казань,Приволжский
1428,Рожкова Людмила Станиславовна,Физическое лицо,B2C,Краснодар,Южный
